Date,Open,High,Low,Close,Adj Close,Volume
2022-09-07,61.320000,62.490002,61.320000,62.310001,60.495083,13290700
2022-09-08,62.080002,62.299999,61.340000,62.119999,60.310619,17193500
2022-09-09,62.169998,62.880001,61.860001,62.320000,60.504795,11855900
2022-09-12,62.430000,62.810001,62.270000,62.500000,60.679550,13026900
2022-09-13,62.200001,62.220001,60.279999,60.470001,58.708683,18532800
2022-09-14,60.639999,61.080002,60.439999,60.790001,59.019360,12881600
2022-09-15,60.400002,60.400002,59.360001,59.529999,58.217442,11451900
2022-09-16,59.660000,59.799999,59.110001,59.540001,58.227219,20493500
2022-09-19,59.389999,60.099998,59.230000,59.990002,58.667301,12596200
2022-09-20,59.680000,60.029999,59.320000,59.900002,58.579285,11984600
2022-09-21,60.139999,60.700001,59.389999,59.400002,58.090309,14165300
2022-09-22,59.549999,59.730000,59.200001,59.259998,57.953392,11657600
2022-09-23,58.959999,59.099998,58.000000,58.599998,57.307945,14824000
2022-09-26,58.490002,58.570000,57.689999,57.869999,56.594040,18670100
2022-09-27,58.080002,58.369999,56.310001,56.380001,55.136890,23829300
2022-09-28,56.660000,57.250000,55.910000,56.980000,55.723663,21480100
2022-09-29,57.090000,57.290001,56.000000,56.570000,55.322701,14570700
2022-09-30,56.869999,57.130001,56.000000,56.020000,54.784832,16124600
2022-10-03,56.360001,56.849998,56.060001,56.650002,55.400944,16277600
2022-10-04,56.950001,57.810001,56.459999,56.779999,55.528072,18861400
2022-10-05,56.500000,56.650002,55.509998,56.240002,54.999981,14324900
2022-10-06,56.000000,56.099998,54.869999,55.029999,53.816658,17192800
2022-10-07,54.990002,55.090000,54.250000,54.509998,53.308121,11479800
2022-10-10,54.599998,54.959999,54.020000,54.389999,53.190765,10239100
2022-10-11,54.459999,55.220001,54.240002,54.480000,53.278786,14303900
2022-10-12,55.230000,56.040001,55.040001,55.139999,53.924232,18377400
2022-10-13,54.480000,56.080002,54.259998,55.869999,54.638138,16220700
2022-10-14,56.290001,56.470001,54.939999,54.980000,53.767761,15997900
2022-10-17,55.630001,56.220001,55.570000,55.689999,54.462105,13721400
2022-10-18,56.310001,56.779999,56.099998,56.439999,55.195568,11823100
2022-10-19,56.310001,56.540001,55.730000,55.959999,54.726154,10182300
2022-10-20,55.770000,55.919998,54.959999,55.080002,53.865559,16905100
2022-10-21,55.000000,56.110001,54.990002,55.959999,54.726154,15034100
2022-10-24,56.639999,57.730000,56.570000,57.570000,56.300655,17416700
2022-10-25,59.040001,59.110001,57.750000,58.950001,57.650227,28829900
2022-10-26,59.009998,59.779999,58.860001,59.389999,58.080524,15831400
2022-10-27,59.770000,59.840000,59.380001,59.529999,58.217442,16026100
2022-10-28,59.570000,60.910000,59.470001,60.759998,59.420315,12888900
2022-10-31,60.509998,60.570000,59.669998,59.849998,58.530380,14016400
2022-11-01,60.029999,60.290001,59.369999,59.639999,58.325012,10659500
2022-11-02,59.639999,60.230000,58.770000,58.810001,57.513317,14549200
2022-11-03,58.110001,59.000000,58.099998,58.779999,57.483974,9194000
2022-11-04,59.299999,59.590000,58.560001,59.259998,57.953392,9725900
2022-11-07,59.259998,59.770000,59.240002,59.490002,58.178326,8849700
2022-11-08,59.750000,59.790001,58.939999,59.599998,58.285892,10081600
2022-11-09,59.590000,59.639999,58.750000,58.770000,57.474197,10115200
2022-11-10,60.250000,61.040001,59.680000,60.880001,59.537674,16804800
2022-11-11,61.369999,61.450001,60.209999,61.320000,59.967972,18972100
2022-11-14,61.320000,61.720001,60.709999,60.730000,59.390980,16361000
2022-11-15,61.130001,61.450001,60.000000,60.630001,59.293186,13295800
2022-11-16,60.790001,61.029999,60.290001,60.520000,59.185612,14199500
2022-11-17,60.189999,60.740002,60.130001,60.709999,59.371422,11212600
2022-11-18,60.990002,61.369999,60.799999,61.139999,59.791939,10415600
2022-11-21,61.410000,62.209999,61.200001,62.080002,60.711216,15399400
2022-11-22,62.470001,62.500000,62.049999,62.349998,60.975262,12319600
2022-11-23,62.490002,62.790001,62.299999,62.630001,61.249088,8990400
2022-11-25,62.730000,62.810001,62.380001,62.689999,61.307762,5165500
2022-11-28,62.689999,63.099998,62.560001,62.700001,61.317547,12267500
2022-11-29,62.520000,62.570000,61.980000,62.480000,61.102394,10969600
2022-11-30,62.009998,63.680000,61.750000,63.610001,62.648666,30433900
2022-12-01,63.610001,64.110001,63.430000,63.790001,62.825947,12001400
2022-12-02,63.610001,64.519997,63.400002,64.349998,63.377483,13643500
2022-12-05,63.410000,63.799999,63.259998,63.470001,62.510784,9185100
2022-12-06,63.520000,63.880001,63.230000,63.439999,62.481232,10099500
2022-12-07,63.450001,63.720001,63.250000,63.540001,62.579727,12307600
2022-12-08,63.599998,63.849998,63.349998,63.810001,62.845646,9946200
2022-12-09,63.610001,63.840000,63.090000,63.139999,62.185768,13914900
2022-12-12,63.299999,64.010002,63.009998,63.970001,63.003227,11647900
2022-12-13,64.589996,64.699997,63.799999,63.990002,63.022926,17521600
2022-12-14,64.190002,64.650002,63.570000,63.990002,63.022926,12826700
2022-12-15,63.590000,63.889999,62.490002,63.110001,62.156223,12212300
2022-12-16,62.750000,63.139999,62.330002,62.750000,61.801662,33631500
2022-12-19,62.830002,63.410000,62.470001,62.840000,61.890305,10919700
2022-12-20,62.820000,63.150002,62.750000,62.790001,61.841061,10286500
2022-12-21,63.070000,64.050003,63.070000,63.799999,62.835796,10411300
2022-12-22,63.419998,63.590000,62.650002,63.340000,62.382748,9666700
2022-12-23,63.500000,63.869999,63.200001,63.820000,62.855492,6463300
2022-12-27,63.930000,64.290001,63.709999,64.209999,63.239597,7320700
2022-12-28,64.459999,64.650002,63.490002,63.570000,62.609272,7159400
2022-12-29,63.799999,64.150002,63.700001,63.950001,62.983532,7169300
2022-12-30,63.919998,63.919998,63.169998,63.610001,62.648666,7650200
2023-01-03,63.560001,63.560001,62.180000,62.950001,61.998642,12180500
2023-01-04,63.150002,63.330002,62.509998,62.919998,61.969093,13387900
2023-01-05,62.599998,62.799999,62.080002,62.200001,61.259979,9814700
2023-01-06,62.910000,63.669998,62.580002,63.400002,62.441841,9990000
2023-01-09,63.299999,63.720001,62.580002,62.610001,61.663780,9442600
2023-01-10,62.599998,62.730000,61.919998,62.130001,61.191036,10134600
2023-01-11,62.380001,62.560001,61.410000,62.009998,61.072845,10823000
2023-01-12,62.110001,62.180000,60.970001,61.209999,60.284935,13907300
2023-01-13,60.700001,61.459999,60.590000,61.430000,60.501614,13986400
2023-01-17,61.730000,62.380001,61.560001,61.680000,60.747833,18327800
2023-01-18,61.509998,61.590000,59.680000,59.810001,58.906097,19679400
2023-01-19,59.730000,60.639999,59.709999,59.720001,58.817459,14894500
2023-01-20,59.720001,60.090000,59.400002,60.080002,59.172016,14237700
2023-01-23,60.279999,60.570000,60.049999,60.230000,59.319748,12613400
2023-01-24,60.080002,61.849998,59.799999,60.549999,59.634911,10103300
2023-01-25,60.200001,60.939999,59.889999,60.930000,60.009171,11265800
2023-01-26,60.810001,61.099998,60.570000,60.810001,59.890987,11884800
2023-01-27,60.840000,60.959999,60.369999,60.490002,59.575821,14087000
2023-01-30,60.540001,61.169998,60.459999,60.639999,59.723553,15632000
2023-01-31,60.980000,61.340000,60.509998,61.320000,60.393276,14344400
2023-02-01,61.139999,61.580002,60.619999,61.330002,60.403126,12535400
2023-02-02,60.799999,61.020000,59.910000,60.279999,59.368992,16947200
2023-02-03,60.349998,60.419998,59.230000,59.830002,58.925797,15404400
2023-02-06,59.790001,60.340000,59.720001,60.169998,59.260654,11330900
2023-02-07,59.669998,60.240002,59.540001,60.070000,59.162167,14922700
2023-02-08,59.919998,59.919998,59.590000,59.720001,58.817459,11012000
2023-02-09,60.150002,60.320000,59.599998,59.619999,58.718967,12515300
2023-02-10,59.720001,59.900002,58.880001,59.619999,58.718967,14420700
2023-02-13,59.900002,60.759998,59.730000,60.599998,59.684158,16191800
2023-02-14,60.209999,60.900002,59.560001,59.590000,58.689423,20505700
2023-02-15,59.900002,59.930000,59.230000,59.590000,58.689423,13171400
2023-02-16,59.230000,59.820000,58.950001,59.220001,58.325012,16538300
2023-02-17,59.500000,60.230000,59.380001,60.119999,59.211407,16814700
2023-02-21,59.990002,60.230000,59.720001,59.799999,58.896248,14278300
2023-02-22,59.849998,60.360001,59.750000,59.980000,59.073528,12409600
2023-02-23,60.009998,60.419998,59.810001,60.090000,59.181862,12222800
2023-02-24,59.680000,59.910000,59.389999,59.840000,58.935642,9736200
2023-02-27,60.180000,60.299999,59.740002,59.820000,58.915943,8849800
2023-02-28,59.700001,59.700001,59.139999,59.509998,58.610630,16082200
2023-03-01,59.130001,59.180000,58.369999,58.860001,57.970455,13275800
2023-03-02,58.840000,59.779999,58.799999,59.720001,58.817459,11758300
2023-03-03,59.549999,59.680000,59.209999,59.439999,58.541687,13101800
2023-03-06,59.259998,60.380001,59.220001,60.360001,59.447788,16282700
2023-03-07,60.490002,60.570000,59.750000,60.009998,59.103073,13961200
2023-03-08,60.040001,60.330002,59.730000,60.040001,59.132622,10851600
2023-03-09,60.540001,60.540001,59.279999,59.459999,58.561382,13900900
2023-03-10,59.700001,60.139999,58.990002,59.209999,58.315163,13745800
2023-03-13,59.290001,60.869999,59.250000,59.810001,58.906097,21956000
2023-03-14,60.000000,60.459999,59.349998,60.029999,59.122768,19496900
2023-03-15,59.430000,60.480000,59.240002,60.430000,59.516727,21089900
2023-03-16,60.090000,60.340000,59.700001,60.299999,59.844231,15658300
2023-03-17,60.310001,60.349998,59.639999,60.020000,59.566349,27351200
2023-03-20,60.160000,60.599998,59.970001,60.599998,60.141964,12904100
2023-03-21,60.570000,60.750000,59.880001,60.320000,59.864079,13716500
2023-03-22,60.400002,60.869999,60.029999,60.049999,59.596119,10494200
2023-03-23,60.090000,60.389999,59.720001,59.919998,59.467102,15479000
2023-03-24,60.250000,61.020000,59.910000,60.900002,60.439697,12975600
2023-03-27,61.139999,61.480000,60.950001,61.349998,60.886295,12777400
2023-03-28,61.389999,61.740002,61.270000,61.419998,60.955765,10925700
2023-03-29,61.720001,61.950001,61.590000,61.860001,61.392441,9441000
2023-03-30,61.880001,62.090000,61.660000,61.849998,61.382515,9870700
2023-03-31,62.060001,62.250000,61.869999,62.029999,61.561153,14440900
2023-04-03,62.299999,62.520000,61.860001,62.400002,61.928360,12300700
2023-04-04,62.389999,62.740002,62.080002,62.209999,61.739796,11433400
2023-04-05,62.529999,63.020000,62.500000,62.799999,62.325336,12789600
2023-04-06,62.860001,63.040001,62.380001,62.840000,62.365032,9644200
2023-04-10,62.490002,62.689999,62.020000,62.689999,62.216167,7952600
2023-04-11,62.650002,62.709999,62.400002,62.580002,62.107002,9913000
2023-04-12,62.480000,63.029999,62.310001,62.689999,62.216167,9593700
2023-04-13,62.759998,63.160000,62.480000,63.150002,62.672691,9871400
2023-04-14,63.049999,63.150002,62.779999,63.049999,62.573444,8946000
2023-04-17,63.320000,63.529999,63.139999,63.459999,62.980347,9452400
2023-04-18,63.509998,63.599998,63.189999,63.560001,63.079594,9035700
2023-04-19,63.730000,63.830002,63.430000,63.680000,63.198685,9769500
2023-04-20,63.630001,64.000000,63.439999,63.959999,63.476566,10706400
2023-04-21,64.000000,64.269997,63.799999,64.050003,63.565891,12931100
2023-04-24,64.750000,64.989998,63.619999,63.950001,63.466644,15532300
2023-04-25,64.169998,64.169998,63.630001,63.849998,63.367397,12818900
2023-04-26,63.560001,63.770000,63.389999,63.549999,63.069668,13179600
2023-04-27,63.529999,63.759998,63.110001,63.680000,63.198685,13795800
2023-04-28,63.610001,64.160004,63.480000,64.150002,63.665134,13686700
2023-05-01,64.150002,64.690002,64.059998,64.300003,63.814003,9091500
2023-05-02,64.139999,64.139999,63.270000,64.010002,63.526192,10948400
2023-05-03,64.019997,64.180000,63.580002,63.650002,63.168911,11084600
2023-05-04,63.740002,63.930000,63.509998,63.720001,63.238384,11938300
2023-05-05,63.639999,64.209999,63.630001,64.019997,63.536110,9037300
2023-05-08,63.810001,64.059998,63.610001,63.919998,63.436871,7240700
2023-05-09,63.639999,63.750000,63.279999,63.389999,62.910877,9067700
2023-05-10,63.320000,63.639999,62.990002,63.500000,63.020046,10134000
2023-05-11,63.580002,63.930000,63.009998,63.860001,63.377323,9581500
2023-05-12,63.860001,64.190002,63.700001,64.110001,63.625435,8739600
2023-05-15,64.220001,64.250000,63.709999,63.939999,63.456718,8150000
2023-05-16,63.900002,63.900002,63.160000,63.220001,62.742161,9129600
2023-05-17,63.400002,63.419998,62.730000,63.150002,62.672691,11583000
2023-05-18,63.009998,63.040001,62.570000,62.799999,62.325336,13595100
2023-05-19,63.040001,63.099998,62.610001,62.830002,62.355110,14242100
2023-05-22,62.790001,62.869999,61.439999,61.509998,61.045086,15055400
2023-05-23,61.509998,61.669998,61.169998,61.400002,60.935921,13932700
2023-05-24,61.380001,61.430000,60.720001,60.880001,60.419849,11090100
2023-05-25,60.470001,60.730000,60.150002,60.410000,59.953400,14463600
2023-05-26,60.450001,60.639999,60.110001,60.259998,59.804531,12570300
2023-05-30,60.090000,60.200001,59.520000,59.779999,59.328159,15634200
2023-05-31,59.919998,60.279999,59.369999,59.660000,59.209068,59432200
2023-06-01,59.939999,60.169998,59.770000,60.000000,59.546501,13402700
2023-06-02,60.270000,61.320000,60.080002,61.160000,60.697731,15256300
2023-06-05,61.000000,61.439999,60.549999,60.750000,60.290829,12915600
2023-06-06,60.950001,60.990002,60.119999,60.310001,59.854156,10943500
2023-06-07,60.009998,60.360001,59.820000,60.220001,59.764839,16817900
2023-06-08,60.130001,60.410000,59.980000,60.369999,59.913700,15585900
2023-06-09,60.270000,60.669998,60.169998,60.470001,60.012947,12581500
2023-06-12,60.590000,60.650002,60.020000,60.209999,59.754910,14208900
2023-06-13,60.209999,60.669998,60.040001,60.450001,59.993099,13397800
2023-06-14,60.730000,61.080002,60.599998,60.860001,60.400002,14099700
2023-06-15,60.610001,61.299999,60.340000,61.230000,61.230000,15271400
2023-06-16,61.599998,62.169998,61.480000,61.669998,61.669998,26735800
2023-06-20,61.590000,61.959999,61.240002,61.259998,61.259998,13971800
2023-06-21,61.310001,61.720001,60.980000,61.430000,61.430000,13948700
2023-06-22,61.810001,62.099998,61.590000,61.849998,61.849998,15193400
2023-06-23,61.939999,61.970001,61.180000,61.200001,61.200001,25103600
2023-06-26,61.209999,61.290001,60.389999,61.220001,61.220001,12856100
2023-06-27,61.220001,61.360001,60.980000,61.090000,61.090000,9068500
2023-06-28,60.880001,61.040001,60.400002,60.520000,60.520000,11173200
2023-06-29,60.220001,60.349998,59.770000,60.020000,60.020000,17142300
2023-06-30,60.000000,60.349998,59.869999,60.220001,60.220001,19737000
2023-07-03,60.200001,60.630001,60.029999,60.580002,60.580002,9694500
2023-07-05,60.279999,61.099998,60.160000,61.029999,61.029999,14716600
2023-07-06,60.730000,61.020000,60.500000,60.560001,60.560001,12603900
2023-07-07,60.310001,60.500000,59.730000,59.759998,59.759998,14565500
