Date,Open,High,Low,Close,Adj Close,Volume
2022-10-28,45.980000,47.520000,45.930000,47.430000,46.100300,27854000
2022-10-31,47.080002,47.389999,46.540001,46.549999,45.244965,29961700
2022-11-01,48.000000,48.419998,47.400002,48.009998,46.664040,30614500
2022-11-02,47.770000,48.169998,46.950001,47.070000,45.750389,25813100
2022-11-03,46.360001,46.799999,46.160000,46.570000,45.652363,20124600
2022-11-04,47.470001,47.540001,46.610001,47.220001,46.289555,24528500
2022-11-07,47.160000,47.650002,46.750000,47.090000,46.162117,20304400
2022-11-08,47.040001,47.750000,46.750000,47.349998,46.416992,18054500
2022-11-09,47.160000,47.500000,46.700001,46.720001,45.799404,15348100
2022-11-10,47.529999,47.750000,46.849998,47.380001,46.446400,20480600
2022-11-11,47.070000,47.700001,46.310001,47.599998,46.662060,20909800
2022-11-14,47.990002,49.820000,47.930000,49.240002,48.269749,26143000
2022-11-15,49.340000,49.529999,48.180000,48.570000,47.612949,25440500
2022-11-16,48.799999,49.060001,48.049999,48.049999,47.103195,15822200
2022-11-17,47.799999,48.500000,47.529999,48.330002,47.377682,13231100
2022-11-18,48.639999,48.830002,47.869999,48.230000,47.279652,20666500
2022-11-21,48.099998,48.279999,47.720001,48.180000,47.230637,14736000
2022-11-22,48.340000,49.250000,48.240002,49.080002,48.112904,16358600
2022-11-23,48.959999,49.220001,48.520000,48.849998,47.887432,10710800
2022-11-25,48.930000,49.220001,48.840000,49.209999,48.240337,6760200
2022-11-28,49.180000,49.740002,49.060001,49.570000,48.593243,20704000
2022-11-29,49.500000,49.669998,49.099998,49.490002,48.514824,17160900
2022-11-30,49.639999,50.130001,49.040001,50.130001,49.142212,35572700
2022-12-01,50.310001,51.160000,50.279999,51.080002,50.073498,23592600
2022-12-02,50.560001,51.330002,50.480000,50.910000,49.906841,16881600
2022-12-05,50.910000,51.029999,50.349998,50.730000,49.730389,17959800
2022-12-06,50.669998,50.849998,49.180000,49.709999,48.730488,21787100
2022-12-07,49.750000,51.150002,49.750000,50.240002,49.250046,15929900
2022-12-08,50.180000,51.869999,50.020000,51.779999,50.759697,26116800
2022-12-09,51.750000,52.840000,51.630001,51.720001,50.700882,19933500
2022-12-12,52.119999,52.590000,51.750000,52.160000,51.132210,18532200
2022-12-13,53.099998,54.040001,52.880001,53.070000,52.024281,29461800
2022-12-14,53.139999,54.930000,52.900002,54.480000,53.406498,36260300
2022-12-15,54.070000,54.430000,53.400002,53.610001,52.553638,21627100
2022-12-16,53.009998,53.139999,51.400002,51.400002,50.387188,65689500
2022-12-19,51.520000,51.810001,50.700001,51.360001,50.347977,16081900
2022-12-20,51.209999,51.509998,50.840000,51.320000,50.308762,12433800
2022-12-21,51.610001,52.160000,51.200001,51.660000,50.642063,12925000
2022-12-22,51.410000,51.700001,50.950001,51.639999,50.622456,14822300
2022-12-23,51.560001,51.950001,51.240002,51.830002,50.808716,10666500
2022-12-27,51.860001,51.930000,51.049999,51.130001,50.122505,12033800
2022-12-28,51.049999,51.389999,50.750000,50.799999,49.799007,10053900
2022-12-29,51.020000,51.669998,50.990002,51.330002,50.318565,8971300
2022-12-30,51.290001,51.400002,50.750000,51.240002,50.230343,11396200
2023-01-03,51.009998,51.330002,50.820000,51.259998,50.249943,15603800
2023-01-04,50.290001,50.630001,49.520000,50.130001,49.142212,21808400
2023-01-05,49.730000,49.990002,48.919998,49.660000,48.681473,20057400
2023-01-06,49.980000,51.599998,49.560001,50.919998,49.916641,29635900
2023-01-09,50.049999,50.259998,48.310001,48.389999,47.436497,30839100
2023-01-10,48.349998,48.470001,47.380001,47.619999,46.681671,29212000
2023-01-11,47.700001,47.740002,46.860001,47.450001,46.515018,23022200
2023-01-12,47.270000,47.720001,46.580002,47.709999,46.769897,23345300
2023-01-13,47.500000,48.160000,47.490002,47.849998,46.907135,18737500
2023-01-17,46.540001,46.740002,45.709999,46.080002,45.172016,29391400
2023-01-18,45.549999,45.849998,44.970001,45.000000,44.113297,33835000
2023-01-19,44.720001,45.270000,44.639999,44.959999,44.074081,26614900
2023-01-20,45.279999,45.430000,44.730000,45.110001,44.221127,25197600
2023-01-23,45.040001,45.320000,44.820000,44.980000,44.093689,19398600
2023-01-24,44.919998,44.950001,44.150002,44.709999,43.829010,18853100
2023-01-25,45.029999,45.110001,44.590000,45.070000,44.181919,20828000
2023-01-26,44.200001,44.299999,43.610001,44.250000,43.776306,38465500
2023-01-27,44.220001,44.340000,43.779999,43.790001,43.321232,23798600
2023-01-30,43.790001,44.139999,43.400002,43.549999,43.083797,24402200
2023-01-31,43.000000,44.279999,42.700001,44.160000,43.687271,49722500
2023-02-01,43.910000,44.180000,43.410000,43.970001,43.499306,24482300
2023-02-02,43.630001,44.459999,43.500000,44.340000,43.865345,35279200
2023-02-03,44.360001,44.389999,43.880001,44.060001,43.588341,23742000
2023-02-06,44.189999,44.299999,43.730000,43.759998,43.291550,18071200
2023-02-07,43.820000,43.900002,43.250000,43.590000,43.123371,22999500
2023-02-08,43.549999,44.099998,43.529999,43.980000,43.509197,19362300
2023-02-09,44.119999,44.330002,43.240002,43.340000,42.876049,20809200
2023-02-10,43.500000,43.980000,43.259998,43.880001,43.410267,18619600
2023-02-13,43.680000,44.009998,43.509998,43.990002,43.519093,17878000
2023-02-14,44.090000,44.200001,43.580002,43.720001,43.251980,17506900
2023-02-15,43.419998,43.610001,43.110001,43.320000,42.856262,18994700
2023-02-16,43.150002,43.180000,42.770000,42.950001,42.490223,17832000
2023-02-17,42.889999,43.369999,42.580002,43.209999,42.747440,18293400
2023-02-21,42.810001,42.930000,42.619999,42.700001,42.242901,17356600
2023-02-22,42.720001,42.889999,42.310001,42.380001,41.926327,17394200
2023-02-23,42.290001,42.750000,42.220001,42.299999,41.847179,21104300
2023-02-24,42.029999,42.049999,41.509998,41.750000,41.303070,16806100
2023-02-27,41.439999,41.730000,40.730000,40.779999,40.343452,26370300
2023-02-28,40.500000,40.709999,40.090000,40.570000,40.135700,31086900
2023-03-01,40.560001,40.759998,40.139999,40.180000,39.749878,21104400
2023-03-02,40.060001,40.779999,39.810001,40.619999,40.185165,19110600
2023-03-03,40.910000,41.180000,40.740002,41.150002,40.709492,20922000
2023-03-06,41.090000,41.259998,40.820000,41.110001,40.669922,19434800
2023-03-07,41.060001,41.130001,40.099998,40.340000,39.908165,23205800
2023-03-08,40.320000,40.570000,39.910000,40.119999,39.690517,16756100
2023-03-09,40.410000,40.570000,39.310001,39.459999,39.037582,18585100
2023-03-10,39.290001,39.930000,39.230000,39.389999,38.968330,26328100
2023-03-13,39.259998,40.509998,39.259998,39.860001,39.433300,35299400
2023-03-14,40.049999,40.150002,39.520000,39.900002,39.472874,24583600
2023-03-15,39.759998,40.529999,39.459999,40.279999,39.848804,25498400
2023-03-16,40.060001,40.490002,39.720001,40.369999,39.937840,21095900
2023-03-17,40.630001,40.790001,39.990002,40.099998,39.670731,57457800
2023-03-20,40.139999,40.860001,39.939999,40.810001,40.373135,20825400
2023-03-21,40.860001,40.910000,40.310001,40.660000,40.224739,19982000
2023-03-22,40.700001,40.849998,39.990002,40.009998,39.581696,15444200
2023-03-23,40.169998,40.500000,40.000000,40.180000,39.749878,16958100
2023-03-24,40.090000,40.459999,39.869999,40.389999,39.957626,17218100
2023-03-27,40.540001,40.619999,39.970001,40.220001,39.789448,20262800
2023-03-28,40.200001,40.299999,39.860001,39.990002,39.561913,13537500
2023-03-29,40.160000,40.270000,39.990002,40.250000,39.819126,14429500
2023-03-30,40.419998,40.490002,40.250000,40.380001,39.947735,12634500
2023-03-31,40.549999,40.830002,40.279999,40.799999,40.363239,23393600
2023-04-03,40.689999,41.470001,40.650002,41.349998,40.907349,20817200
2023-04-04,41.439999,41.529999,40.759998,40.900002,40.462170,19514500
2023-04-05,41.290001,42.220001,41.169998,41.549999,41.105209,29697600
2023-04-06,41.930000,42.099998,41.369999,41.500000,41.055744,25931800
2023-04-10,41.150002,41.740002,41.119999,41.730000,41.283283,15137300
2023-04-11,41.799999,41.990002,41.700001,41.790001,41.342640,15304100
2023-04-12,41.630001,41.790001,41.270000,41.369999,40.927135,17035100
2023-04-13,41.529999,41.700001,41.299999,41.470001,41.026066,22880900
2023-04-14,41.509998,41.709999,40.930000,41.189999,40.749062,20627500
2023-04-17,41.119999,41.279999,40.959999,41.180000,40.739170,17608600
2023-04-18,41.279999,41.330002,40.529999,40.549999,40.115913,18541500
2023-04-19,40.430000,40.560001,40.200001,40.240002,39.809235,17214300
2023-04-20,40.080002,40.189999,39.790001,39.849998,39.423409,20131600
2023-04-21,40.090000,40.299999,39.910000,40.209999,39.779552,19227100
2023-04-24,40.189999,40.200001,39.709999,39.910000,39.482765,17633700
2023-04-25,39.750000,39.919998,39.279999,39.330002,38.908978,24492400
2023-04-26,39.160000,39.189999,38.400002,38.630001,38.216469,22401400
2023-04-27,38.619999,38.830002,38.310001,38.740002,38.325291,22434000
2023-04-28,38.700001,38.910000,38.619999,38.889999,38.473686,21003600
2023-05-01,39.000000,39.520000,38.860001,39.209999,38.790260,23917800
2023-05-02,39.290001,40.119999,38.630001,39.060001,38.641865,38834100
2023-05-03,39.200001,39.389999,38.360001,38.450001,38.038395,27721900
2023-05-04,38.169998,38.430000,38.020000,38.230000,37.820751,23675100
2023-05-05,38.380001,38.500000,38.090000,38.490002,38.077969,19221400
2023-05-08,38.529999,38.730000,38.349998,38.669998,38.256039,20101700
2023-05-09,38.480000,38.669998,38.389999,38.480000,38.068073,15987900
2023-05-10,38.669998,38.720001,38.080002,38.299999,37.889999,15858200
2023-05-11,37.599998,37.650002,37.209999,37.580002,37.580002,28566400
2023-05-12,37.610001,37.720001,37.230000,37.349998,37.349998,16511600
2023-05-15,37.299999,37.360001,37.009998,37.160000,37.160000,16650400
2023-05-16,37.020000,37.240002,36.830002,37.009998,37.009998,25451700
2023-05-17,36.980000,37.049999,36.509998,36.750000,36.750000,23206400
2023-05-18,36.709999,36.779999,36.169998,36.480000,36.480000,27772400
2023-05-19,36.650002,37.650002,36.520000,36.770000,36.770000,33061400
2023-05-22,36.860001,38.869999,36.750000,38.750000,38.750000,85718600
2023-05-23,38.549999,40.139999,38.000000,39.639999,39.639999,75379500
2023-05-24,40.099998,40.139999,38.599998,38.630001,38.630001,39326400
2023-05-25,38.509998,38.509998,37.650002,37.830002,37.830002,30266600
2023-05-26,38.040001,38.439999,37.560001,37.599998,37.599998,20234600
2023-05-30,37.360001,37.360001,36.919998,37.009998,37.009998,24371100
2023-05-31,37.099998,38.220001,36.869999,38.020000,38.020000,46166300
2023-06-01,38.119999,38.209999,37.700001,38.020000,38.020000,20256100
2023-06-02,38.250000,38.660000,38.160000,38.360001,38.360001,22721600
2023-06-05,38.480000,39.020000,38.470001,38.650002,38.650002,18392200
2023-06-06,38.810001,38.860001,38.290001,38.369999,38.369999,19508200
2023-06-07,38.349998,39.060001,38.130001,38.889999,38.889999,25295100
2023-06-08,39.040001,39.189999,38.730000,39.090000,39.090000,17347600
2023-06-09,39.279999,39.590000,38.869999,38.970001,38.970001,19775100
2023-06-12,39.009998,40.070000,38.990002,39.900002,39.900002,28334600
2023-06-13,39.669998,40.369999,39.450001,40.279999,40.279999,26533800
2023-06-14,40.320000,40.340000,39.320000,39.360001,39.360001,22056400
2023-06-15,39.410000,39.830002,39.279999,39.750000,39.750000,19905900
2023-06-16,39.860001,40.360001,39.849998,40.060001,40.060001,60325100
2023-06-20,39.709999,39.869999,39.330002,39.340000,39.340000,26881200
2023-06-21,39.200001,39.240002,38.759998,38.900002,38.900002,17982900
2023-06-22,38.939999,38.990002,38.410000,38.730000,38.730000,18039800
2023-06-23,38.709999,38.869999,38.279999,38.299999,38.299999,23492200
2023-06-26,37.020000,37.049999,36.160000,36.889999,36.889999,56135500
2023-06-27,36.959999,37.000000,36.279999,36.419998,36.419998,32414900
2023-06-28,36.500000,36.540001,36.029999,36.290001,36.290001,30062000
2023-06-29,35.990002,36.220001,35.759998,36.119999,36.119999,26284900
2023-06-30,36.209999,36.750000,36.139999,36.680000,36.680000,30853900
2023-07-03,36.500000,36.740002,36.349998,36.650002,36.650002,14115800
2023-07-05,36.580002,37.020000,36.389999,36.459999,36.459999,26829400
2023-07-06,36.200001,36.270000,35.619999,35.630001,35.630001,30177300
2023-07-07,35.520000,35.770000,35.349998,35.529999,35.529999,22883300
